ID,CIPFAMILY,CIPCode,ACTIONCODE,ReportUnder,CIPTITLE,CIPDESCR,AuditChangeUserName,AuditChangeDate
54,01,01.0601,,,"Applied Horticulture/Horticulture Operations, General.","A program that focuses on the general production and processing of domesticated plants, shrubs, flowers, foliage, trees, groundcovers, and related plant materials; the management of technical and business operations connected with horticultural services; and the basic scientific principles needed to understand plants and their management and care.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
55,01,01.0603,,,Ornamental Horticulture.,"A program that focuses on  domesticated plants and plant materials used for decorative and recreational applications and prepares individuals to breed, grow, and utilize ornamental plant varieties for commercial and aesthetic purposes.  Includes instruction in applicable plant science subjects, the environmental design and artistic aspects of horticultural product usage, and the management of horticultural operations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
56,01,01.0604,,,Greenhouse Operations and Management.,"A program that prepares individuals to produce, store, and deliver plant species in controlled indoor environments for wholesale, commercial, research, or other purposes.  Includes instruction in applicable principles of plant science; climate, irrigation, and nutrition control equipment operation and maintenance; facilities management; inventory control; safety procedures; and personnel supervision.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
57,01,01.0605,,,Landscaping and Groundskeeping.,"A program that prepares individuals to manage and maintain indoor and/or outdoor ornamental and recreational plants and groundcovers and related conceptual designs established by landscape architects, interior designers, enterprise owners or managers, and individual clients.  Includes instruction in applicable principles of horticulture, gardening, plant and soil irrigation and nutrition, turf maintenance, plant maintenance, equipment operation and maintenance, personnel supervision, and purchasing.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
58,01,-----,,04.0401,Environmental Design.,(Report under 04.0401),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
59,01,-----,,04.0601,Landscape Architecture.,(Report under 04.0601),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
60,01,01.0606,,,Plant Nursery Operations and Management.,"A program that prepares individuals to operate and manage outdoor plant farms, tree and shrub nurseries, and related facilities that develop domesticated plant products for propagation, harvesting, and transplantation.  Includes instruction in applicable principles of plant science; farm and business management; nursery operations; equipment operation and maintenance; safety procedures; and personnel supervision.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
61,01,01.0607,,,Turf and Turfgrass Management.,"A program that focuses on turfgrasses and related groundcover plants and prepares individuals to develop ornamental or recreational grasses and related products; plant, transplant, and manage grassed areas; and to produce and store turf used for transplantation.  Includes instruction in applicable plant sciences, genetics of grasses, turf science, use analysis, turf management, and related economics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
62,01,01.0608,N,,Floriculture/Floristry Operations and Management.,"(NEW)  A program that prepares individuals to operate and manage commercial and contract florist enterprises, supply and delivery services, and flower catering services.  Includes instruction in the applicable principles of plant science; purchasing, storage, and delivery systems; floral design and arranging; and principles of business management.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
63,01,01.0699,,,"Applied Horticulture/Horticultural Business Services, Other.",Any instructional program in horticultural service operations not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
64,01,01.07,,,International Agriculture.,Instructional content is defined in code 01.0701.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
65,01,01.0701,,,International Agriculture.,"A program that focuses on the application of agricultural management and scientific principles to the problems of global food production and distribution, and to the study of the agricultural systems of other countries.  Includes instruction in agricultural economics; comparative agricultural systems; international agribusiness and law; third-world development studies and economic development; and global applications of climate, soil, water resources, ecological and environmental studies, and animal and plant sciences.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
66,01,01.08,N,,Agricultural Public Services.,(NEW)   Instructional content for this group of programs is defined in codes 01.0801- 01.0899.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
67,01,01.0801,M,,Agricultural and Extension Education Services.,"A program that prepares individuals to provide referral, consulting, technical assistance, and educational services to gardeners, farmers, ranchers, agribusinesses, and other organizations.  Includes instruction in basic agricultural sciences, agricultural business operations, pest control, adult education methods, public relations, applicable state laws and regulations, and communication skills.  (Moved from 02.0102)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
68,01,-----,,13.1301,Agricultural Teacher Education.,(Report under 13.1301),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
69,01,01.0802,N,,Agricultural Communication/Journalism.,"(NEW)   A program that prepares individuals to apply journalistic, communication, and broadcasting principles to the development, production, and transmittal of agricultural information.  Includes instruction in basic journalism, broadcasting, film/video, and communication techniques; the production of technically specialized information products for agricultural audiences; and the principles of agricultural sciences and business operations needed to develop and communicate agricultural subject matter in effective ways.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
70,01,-----,,09.0401,Journalism.,(Report under 09.0401),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
71,01,-----,,09.0402,Broadcast Journalism.,(Report under 09.0402),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
72,01,-----,,09.09,"Organizational Communications, Public Relations, and Advertising.",(Report under 09.09 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
73,01,01.0899,N,,"Agricultural Public Services, Other.",(NEW)   Any instructional program in general agricultural sciences and related services not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
74,01,01.09,M,,Animal Sciences.,Instructional content for this group of programs is defined in codes  01.0901- 01.0999.  (Moved from 02.02 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
75,01,-----,,26.,BIOLOGICAL AND BIOMEDICAL SCIENCES.,(Report under 26. Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
76,01,01.0901,M,,"Animal Sciences, General.","A general program that focuses on the scientific principles that underlie the breeding and husbandry of agricultural animals, and the production, processing, and distribution of agricultural animal products.  Includes instruction in the animal sciences, animal husbandry and production, and agricultural and food products processing.  (Moved from 02.0201)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
77,01,-----,,26.02,"Biochemistry, Biophysics, and Molecular Biology.",(Report under 26.02 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
78,01,-----,,26.02,Cell/Cellular Biology and Anatomical Sciences.,(Report under 26.04 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
79,01,-----,,26.13,"Ecology, Evolution, and Systematics.",(Report under 26.13 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
80,01,-----,,26.0701,Zoology/Animal Biology.,(Report under 26.0701),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
81,01,-----,,26.1101,Biometry/Biometrics.,(Report under 26.1101),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
82,01,-----,,26.1103,Bioinformatics.,(Report under 26.1103),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
83,01,01.0902,M,,Agricultural Animal Breeding.,"A program that focuses on the application of genetics and genetic engineering to the improvement of agricultural animal health, the development of new animal breeds, and the selective improvement of agricultural animal populations.  Includes instruction in genetics, genetic engineering, population genetics, animal health, animal husbandry, and biotechnology. (Moved from 02.0202)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
84,01,-----,,26.0804,Animal Genetics.,(Report under 26.0804),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
85,01,-----,,26.1201,Biotechnology.,(Report under 26.1201),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
86,01,01.0903,M,,Animal Health.,"A program that focuses on the application of biological and chemical principles to the study, prevention, and control of diseases in agricultural animal populations.  Includes instruction in environmental science, pharmacology, animal population studies, genetics, animal physiology and diet, disease prevention, treatment methodologies, and laboratory and testing procedures.  (Moved from 02.0203)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
87,01,-----,,26.05,Microbiological Sciences and Immunology.,(Report under 26.05 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
88,01,-----,,26.09,"Physiology, Pathology, and Related Sciences.",(Report under 26.09 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
89,01,-----,,26.10,Pharmacology and Toxicology.,(Report under 26.10 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
90,01,-----,,51.0808,Veterinary/Animal Health Technician/Assistant.,(Report under 51.0808),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
91,01,-----,,51.25,Veterinary Clinical  Sciences.,(Report under 51.25 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
92,01,01.0904,M,,Animal Nutrition.,"A program that focuses on the biology and chemistry of proteins, fats, carbohydrates, water, vitamins, and feed additives as related to animal health and the production of improved animal products.  Includes instruction in nutrition science, animal health and physiology, biochemistry, cellular and molecular biology, animal husbandry, and food science.  (Moved from 02.0204)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
93,01,-----,,19.0504,Human Nutrition.,(Report under 19.0504),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
94,01,-----,,30.1901,Nutrition Sciences.,(Report under 30.1901),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
