Source,SourceYear,LookupName,LookupCd,LookupDesc,LookupCategory1,LookupCategory2,LookupCategory3
IPEDS_CA,2008,AWLEVEL,8,Post-master's certificate,NA,NA,NA
IPEDS_CA,2008,AWLEVEL,9,Doctor's degree (old degree classification),NA,NA,NA
IPEDS_CA,2008,MAJORNUM,1,First major,NA,NA,NA
IPEDS_CA,2008,MAJORNUM,2,Second major,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,1,Award of less than 1 academic year,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,10,First-professional degree,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,11,First-professional certificate,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,2,Award of at least 1 but less than 2 academic years,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,3,Associate's degree,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,4,Award of at least 2 but less than 4 academic years,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,5,Bachelor's degree,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,6,Postbaccalaureate certificate,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,7,Master's degree,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,8,Post-master's certificate,NA,NA,NA
IPEDS_CA,2002,AWLEVEL,9,Doctor's degree,NA,NA,NA
IPEDS_CA,2002,MAJORNUM,1,First major,NA,NA,NA
IPEDS_CA,2002,MAJORNUM,2,Second major,NA,NA,NA
IPEDS_EFA,2017,EFA_CODES,DVEFAIM,"American Indian or Alaska Native men ",M,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFAIT,"American Indian or Alaska Native total ",T,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFAIW,"American Indian or Alaska Native women ",F,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFAPM,"Asian/Native Hawaiian/Other Pacific Islander men ",M,API,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFAPT,"Asian/Native Hawaiian/Other Pacific Islander total ",T,API,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFAPW,"Asian/Native Hawaiian/Other Pacific Islander women ",F,API,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFBKM,"Black or African American/Black non-Hispanic men ",M,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFBKT,"Black or African American/Black non-Hispanic total ",T,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFBKW,"Black or African American/Black non-Hispanic women ",F,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFHSM,"Hispanic or Latino/Hispanic  men ",M,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFHST,"Hispanic or Latino/Hispanic  total ",T,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFHSW,"Hispanic or Latino/Hispanic  women ",F,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFWHM,"White/White non-Hispanic men ",M,WH,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFWHT,"White/White non-Hispanic total ",T,WH,NULL
IPEDS_EFA,2017,EFA_CODES,DVEFWHW,"White/White non-Hispanic women ",F,WH,NULL
IPEDS_EFA,2017,EFA_CODES,EF2MORM,Two or more races men,M,MR,NULL
IPEDS_EFA,2017,EFA_CODES,EF2MORT,Two or more races total,T,MR,NULL
IPEDS_EFA,2017,EFA_CODES,EF2MORW,Two or more races women,F,MR,NULL
IPEDS_EFA,2017,EFA_CODES,EFAIANM,American Indian or Alaska Native men,M,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,EFAIANT,American Indian or Alaska Native total,T,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,EFAIANW,American Indian or Alaska Native women,F,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,EFASIAM,Asian men,M,ASN,NULL
IPEDS_EFA,2017,EFA_CODES,EFASIAT,Asian total,T,ASN,NULL
IPEDS_EFA,2017,EFA_CODES,EFASIAW,Asian women,F,ASN,NULL
IPEDS_EFA,2017,EFA_CODES,EFBKAAM,Black or African American men,M,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,EFBKAAT,Black or African American total,T,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,EFBKAAW,Black or African American women,F,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,EFHISPM,Hispanic men,M,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,EFHISPT,Hispanic total,T,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,EFHISPW,Hispanic women,F,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,EFNHPIM,Native Hawaiian or Other Pacific Islander men,M,NHOPI,NULL
IPEDS_EFA,2017,EFA_CODES,EFNHPIT,Native Hawaiian or Other Pacific Islander total,T,NHOPI,NULL
IPEDS_EFA,2017,EFA_CODES,EFNHPIW,Native Hawaiian or Other Pacific Islander women,F,NHOPI,NULL
IPEDS_EFA,2017,EFA_CODES,EFNRALM,Nonresident alien men,M,NRAL,NULL
IPEDS_EFA,2017,EFA_CODES,EFNRALT,Nonresident alien total,T,NRAL,NULL
IPEDS_EFA,2017,EFA_CODES,EFNRALW,Nonresident alien women,F,NRAL,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE01,"Nonresident alien men ",M,NRAL,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE02,Nonresident alien women,F,NRAL,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE03,"Black non-Hispanic men ",M,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE04,"Black non-Hispanic women ",F,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE05,"American Indian or Alaska Native men ",M,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE06,"American Indian or Alaska Native women ",F,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE07,"Asian or Pacific Islander men ",M,API,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE08,"Asian or Pacific Islander women ",F,API,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE09,"Hispanic men ",M,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE10,"Hispanic women ",F,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE11,"White non-Hispanic men ",M,WH,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE12,"White non-Hispanic women ",F,WH,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE13,Race/ethnicity unknown men,M,UNK,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE14,Race/ethnicity unknown women,F,UNK,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE15,"Total men ",M,T,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE16,"Total women ",F,T,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE17,Nonresident alien total,T,NRAL,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE18,"Black non-Hispanic  total ",T,BKAFAM,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE19,American Indian or Alaska Native total,T,AIAN,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE20,"Asian or Pacific Islander total  ",T,API,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE21,"Hispanic total ",T,HISP,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE22,"White non-Hispanic total ",T,WH,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE23,"Race/ethnicity unknown total ",T,UNK,NULL
IPEDS_EFA,2017,EFA_CODES,EFRACE24,"Grand total ",T,T,NULL
IPEDS_EFA,2017,EFA_CODES,EFTOTLM,Grand total men,M,T,NULL
IPEDS_EFA,2017,EFA_CODES,EFTOTLT,Grand total,T,T,NULL
IPEDS_EFA,2017,EFA_CODES,EFTOTLW,Grand total women,W,T,NULL
IPEDS_EFA,2017,EFA_CODES,EFUNKNM,Race/ethnicity unknown men,M,UNK,NULL
IPEDS_EFA,2017,EFA_CODES,EFUNKNT,Race/ethnicity unknown total,T,UNK,NULL
IPEDS_EFA,2017,EFA_CODES,EFUNKNW,Race/ethnicity unknown women,F,UNK,NULL
IPEDS_EFA,2017,EFA_CODES,EFWHITM,White men,M,WH,NULL
IPEDS_EFA,2017,EFA_CODES,EFWHITT,White total,T,WH,NULL
IPEDS_EFA,2017,EFA_CODES,EFWHITW,White women,F,WH,NULL
IPEDS_EFA,2017,EFY_CODES,FYRACE24,"Grand total ",T,T,NULL
IPEDS_EFA,2014,EFALEVEL,1,All students total,NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,11,"All students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,12,"All students, Graduate",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,19,"All students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,2,"All students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,20,"All students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,21,Full-time students total,NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,22,"Full-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,23,"Full-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,24,"Full-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,25,"Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,3,"All students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,31,"Full-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,32,"Full-time students, Graduate",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,39,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,4,"All students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,40,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,41,Part-time students total,NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,42,"Part-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,43,"Part-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,44,"Part-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,45,"Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,5,"All students, Undergraduate, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,51,"Part-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,52,"Part-time students, Graduate",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,59,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2014,EFALEVEL,60,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2014,LINE,1,"Full-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2014,LINE,11,Full-time graduates,NA,NA,NA
IPEDS_EFA,2014,LINE,14,Total full-time students,NA,NA,NA
IPEDS_EFA,2014,LINE,15,"Part-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2014,LINE,16,"Part-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2014,LINE,17,"Part-time undergraduate, other degree/certifcate-seeking, continuing",NA,NA,NA
IPEDS_EFA,2014,LINE,2,"Full-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2014,LINE,20,"Part-time degree-seeking undergraduates, total",NA,NA,NA
IPEDS_EFA,2014,LINE,21,Part-time nondegree-seeking undergraduates,NA,NA,NA
IPEDS_EFA,2014,LINE,22,Total part-time undergraduates,NA,NA,NA
IPEDS_EFA,2014,LINE,25,Part-time graduates,NA,NA,NA
IPEDS_EFA,2014,LINE,28,Total part-time,NA,NA,NA
IPEDS_EFA,2014,LINE,29,Total enrollment,NA,NA,NA
IPEDS_EFA,2014,LINE,3,"Full-time  undergraduate, other degree/certifcate-seeking, continuing",NA,NA,NA
IPEDS_EFA,2014,LINE,6,"Full-time degree-seeking undergraduates, total",NA,NA,NA
IPEDS_EFA,2014,LINE,7,Full-time nondegree-seeking undergraduates,NA,NA,NA
IPEDS_EFA,2014,LINE,8,Total  full-time undergraduates,NA,NA,NA
IPEDS_EFA,2014,LINE,99,Generated record not on original survey,NA,NA,NA
IPEDS_EFA,2014,LSTUDY,1,Undergraduate,NA,NA,NA
IPEDS_EFA,2014,LSTUDY,3,Graduate,NA,NA,NA
IPEDS_EFA,2014,LSTUDY,4,All students,NA,NA,NA
IPEDS_EFA,2014,SECTION,1,Full-time,NA,NA,NA
IPEDS_EFA,2014,SECTION,2,Part-time,NA,NA,NA
IPEDS_EFA,2014,SECTION,3,All students,NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,1,All students total,NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,11,"All students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,12,"All students, Graduate",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,19,"All students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,2,"All students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,20,"All students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,21,Full-time students total,NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,22,"Full-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,23,"Full-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,24,"Full-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,25,"Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,3,"All students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,31,"Full-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,32,"Full-time students, Graduate",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,39,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,4,"All students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,40,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,41,Part-time students total,NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,42,"Part-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,43,"Part-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,44,"Part-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,45,"Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,5,"All students, Undergraduate, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,51,"Part-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,52,"Part-time students, Graduate",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,59,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2013,EFALEVEL,60,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2013,LINE,1,"Full-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2013,LINE,11,Full-time graduates,NA,NA,NA
IPEDS_EFA,2013,LINE,14,Total full-time students,NA,NA,NA
IPEDS_EFA,2013,LINE,15,"Part-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2013,LINE,16,"Part-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2013,LINE,17,"Part-time undergraduate, other degree/certifcate-seeking, continuing",NA,NA,NA
IPEDS_EFA,2013,LINE,2,"Full-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2013,LINE,20,"Part-time degree-seeking undergraduates, total",NA,NA,NA
IPEDS_EFA,2013,LINE,21,Part-time nondegree-seeking undergraduates,NA,NA,NA
IPEDS_EFA,2013,LINE,22,Total part-time undergraduates,NA,NA,NA
IPEDS_EFA,2013,LINE,25,Part-time graduates,NA,NA,NA
IPEDS_EFA,2013,LINE,28,Total part-time,NA,NA,NA
IPEDS_EFA,2013,LINE,29,Total enrollment,NA,NA,NA
IPEDS_EFA,2013,LINE,3,"Full-time  undergraduate, other degree/certifcate-seeking, continuing",NA,NA,NA
IPEDS_EFA,2013,LINE,6,"Full-time degree-seeking undergraduates, total",NA,NA,NA
IPEDS_EFA,2013,LINE,7,Full-time nondegree-seeking undergraduates,NA,NA,NA
IPEDS_EFA,2013,LINE,8,Total  full-time undergraduates,NA,NA,NA
IPEDS_EFA,2013,LINE,99,Generated record not on original survey,NA,NA,NA
IPEDS_EFA,2013,LSTUDY,1,Undergraduate,NA,NA,NA
IPEDS_EFA,2013,LSTUDY,3,Graduate,NA,NA,NA
IPEDS_EFA,2013,LSTUDY,4,All students,NA,NA,NA
IPEDS_EFA,2013,SECTION,1,Full-time,NA,NA,NA
IPEDS_EFA,2013,SECTION,2,Part-time,NA,NA,NA
IPEDS_EFA,2013,SECTION,3,All students,NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,1,All students total,NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,11,"All students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,12,"All students, Graduate",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,19,"All students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,2,"All students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,20,"All students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,21,Full-time students total,NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,22,"Full-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,23,"Full-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,24,"Full-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,25,"Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,3,"All students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,31,"Full-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,32,"Full-time students, Graduate",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,39,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,4,"All students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,40,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,41,Part-time students total,NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,42,"Part-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,43,"Part-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,44,"Part-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,45,"Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,5,"All students, Undergraduate, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,51,"Part-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,52,"Part-time students, Graduate",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,59,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2012,EFALEVEL,60,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2012,LINE,1,"Full-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2012,LINE,11,Full-time graduates,NA,NA,NA
IPEDS_EFA,2012,LINE,14,Total full-time students,NA,NA,NA
IPEDS_EFA,2012,LINE,15,"Part-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2012,LINE,16,"Part-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2012,LINE,17,"Part-time undergraduate, other degree/certifcate-seeking, continuing",NA,NA,NA
IPEDS_EFA,2012,LINE,2,"Full-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2012,LINE,20,"Part-time degree-seeking undergraduates, total",NA,NA,NA
IPEDS_EFA,2012,LINE,21,Part-time nondegree-seeking undergraduates,NA,NA,NA
IPEDS_EFA,2012,LINE,22,Total part-time undergraduates,NA,NA,NA
IPEDS_EFA,2012,LINE,25,Part-time graduates,NA,NA,NA
IPEDS_EFA,2012,LINE,28,Total part-time,NA,NA,NA
IPEDS_EFA,2012,LINE,29,Total enrollment,NA,NA,NA
IPEDS_EFA,2012,LINE,3,"Full-time  undergraduate, other degree/certifcate-seeking, continuing",NA,NA,NA
IPEDS_EFA,2012,LINE,6,"Full-time degree-seeking undergraduates, total",NA,NA,NA
IPEDS_EFA,2012,LINE,7,Full-time nondegree-seeking undergraduates,NA,NA,NA
IPEDS_EFA,2012,LINE,8,Total  full-time undergraduates,NA,NA,NA
IPEDS_EFA,2012,LINE,99,Generated record not on original survey,NA,NA,NA
IPEDS_EFA,2012,LSTUDY,1,Undergraduate,NA,NA,NA
IPEDS_EFA,2012,LSTUDY,3,Graduate,NA,NA,NA
IPEDS_EFA,2012,LSTUDY,4,All students,NA,NA,NA
IPEDS_EFA,2012,SECTION,1,Full-time,NA,NA,NA
IPEDS_EFA,2012,SECTION,2,Part-time,NA,NA,NA
IPEDS_EFA,2012,SECTION,3,All students,NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,1,All students total,NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,11,"All students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,12,"All students, Graduate",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,19,"All students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,2,"All students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,20,"All students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,21,Full-time students total,NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,22,"Full-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,23,"Full-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,24,"Full-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,25,"Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,3,"All students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,31,"Full-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,32,"Full-time students, Graduate",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,39,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,4,"All students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,40,"Full-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,41,Part-time students total,NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,42,"Part-time students, Undergraduate total",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,43,"Part-time students, Undergraduate, Degree/certificate-seeking total",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,44,"Part-time students, Undergraduate, Degree/certificate-seeking, First-time",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,45,"Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,5,"All students, Undergraduate, Other degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,51,"Part-time students, Undergraduate, Non-degree/certificate-seeking",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,52,"Part-time students, Graduate",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,59,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Transfer-ins",NA,NA,NA
IPEDS_EFA,2011,EFALEVEL,60,"Part-time students, Undergraduate, Other degree/certifcate-seeking, Continuing",NA,NA,NA
IPEDS_EFA,2011,LINE,1,"Full-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2011,LINE,11,Full-time graduates,NA,NA,NA
IPEDS_EFA,2011,LINE,14,Total full-time students,NA,NA,NA
IPEDS_EFA,2011,LINE,15,"Part-time, first-time, first-year, degree-seeking undergraduates",NA,NA,NA
IPEDS_EFA,2011,LINE,16,"Part-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2011,LINE,17,"Part-time undergraduate, other degree/certifcate-seeking, continuing",NA,NA,NA
IPEDS_EFA,2011,LINE,2,"Full-time undergraduate, other degree/certifcate-seeking, transfer-ins",NA,NA,NA
IPEDS_EFA,2011,LINE,20,"Part-time degree-seeking undergraduates, total",NA,NA,NA
IPEDS_EFA,2011,LINE,21,Part-time nondegree-seeking undergraduates,NA,NA,NA
IPEDS_EFA,2011,LINE,22,Total part-time undergraduates,NA,NA,NA
IPEDS_EFA,2011,LINE,25,Part-time graduates,NA,NA,NA
IPEDS_EFA,2011,LINE,28,Total part-time,NA,NA,NA
IPEDS_EFA,2011,LINE,29,Total enrollment,NA,NA,NA
