AUNumber,PubSchOrBranchNumber,NCESIdNumber,AddressLine1,AddressLine2,AddressCity,AddressStatePostalCd,AddressZipCd,AddressZipCdP4,AgencyTypeDesc,LocaleCodeFK
426515779,0,"249937 ",21 S 12th St 902 S Girard Bldg,"                              ","Philadelphia                  ",PA,19107,"    ",PRIVLIC,NULL
426515829,0,"249964 ","714 Market Street             ","                              ","Philadelphia                  ",PA,19106,"    ",PRIVLIC,NULL
426515879,0,"249991 ",1435 Walnut Street,5th Floor,Philadelphia,PA,19102,"    ",PRIVLIC,NULL
426515939,0,"213279 ","Land Title Building 10th FL   ","100 S Broad Street            ","Philadelphia                  ",PA,19110,"    ",PRIVLIC,NULL
426515949,0,NULL,"3700 Science Center           ","                              ","Philadelphia                  ",PA,19104,"    ",PRIVLIC,NULL
426515959,0,NULL,11301 Norcom Road,,Philadelphia,PA,19154,"    ",PRIVLIC,NULL
426515979,0,NULL,"2180 Hornig Rd Bldg C         ","                              ","Philadelphia                  ",PA,19116,"    ",PRIVLIC,NULL
426516004,0,"214148 ","20th and the Parkway          ","                              ","Philadelphia                  ",PA,19103,"    ",PRIVCOLL,NULL
426516054,0,"214971 ",118 North Broad Street,,Philadelphia,PA,19102,"    ",PRIVCOLL,NULL
426516103,0,"213923 ","2900 Queen Lane               ","                              ","Philadelphia                  ",PA,19129,"    ",PRIVSTAID,NULL
426516109,0,NULL,105 South 7th Street,Suite 100,Philadelphia,PA,19106,"    ",PRIVLIC,NULL
426516159,0,NULL,1719 Spring Garden Street 2nd Floor,,Philadelphia,PA,19130,"    ",PRIVLIC,NULL
426516167,0,"213589 ",9191 Torresdale Avenue,,Philadelphia,PA,19136,"    ",PRIVLIC,NULL
426516259,0,"422525 ",4400 Baker Street,,Philadelphia,PA,19127,"    ",PRIVLIC,NULL
426516299,0,NULL,"5548 Chestnut Street,",First Floor,Philadelphia,PA,19139,"    ",PRIVLIC,NULL
426516389,0,"213792 ","2417 Welsh Road               ","                              ","Philadelphia                  ",PA,19114,"    ",PRIVLIC,NULL
426516504,0,"214324 ","301 South 21st Street         ","                              ","Philadelphia                  ",PA,19103,"    ",PRIVCOLL,NULL
426516609,0,NULL,"1514 Snyder Avenue            ","                              ","Philadelphia                  ",PA,19148,"    ",PRIVLIC,NULL
426516639,0,"214184 ","11000 Roosevelt Blvd          ","                              ","Philadelphia                  ",PA,19116,"    ",PRIVLIC,NULL
426516659,0,"250115 ","27 South 12th Street          ","                              ","Philadelphia                  ",PA,19107,"    ",PRIVLIC,NULL
426516679,0,"363174 ","3715 East Thompson Street     ","                              ","Philadelphia                  ",PA,19137,"    ",PRIVLIC,NULL
426516799,0,NULL,"1508-16 Brandywine Street     ","                              ","Philadelphia                  ",PA,19130,"    ",PRIVLIC,NULL
426516806,0,"214883 ",1420 Pine Street,,Philadelphia,PA,19102,4699,PRIVCOLL,NULL
426516849,0,"214528 ",2770 Red Lion Road,,Philadelphia,PA,19114,"    ",PRIVLIC,NULL
426516859,0,NULL,Suite 206,1211 Chestnut Street,Philadelphia,PA,19107,"    ",PRIVLIC,NULL
426516889,0,"427487 ","9896 Bustleton Avenue         ","                              ","Philadelphia                  ",PA,19115,"    ",PRIVLIC,NULL
426516909,0,"214847 ","1118 Market Street            ","                              ","Philadelphia                  ",PA,19107,"    ",PRIVLIC,NULL
426516999,0,"215017 ","903 Tyson Avenue              ","                              ","Philadelphia                  ",PA,19111,"    ",PRIVLIC,NULL
426517019,0,"427405 ",1836 E Cambria St,,Philadelphia,PA,19134,3550,PRIVLIC,NULL
426517039,0,"215035 ","7757 Frankford Avenue         ","                              ","Philadelphia                  ",PA,19136,"    ",PRIVLIC,NULL
426517103,0,"214564 ",8360 Old York Road,,Elkins Park,PA,19027,6262,PRIVSTAID,NULL
426517119,0,"250230 ",4040 Market Street,,Philadelphia,PA,19104,"    ",PRIVLIC,NULL
426517129,0,NULL,"1231 North Broad Street       ","                              ","Philadelphia                  ",PA,19122,"    ",PRIVLIC,NULL
426517133,0,"214573 ","Eighth and Race Streets       ","                              ","Philadelphia                  ",PA,19107,"    ",PRIVSTAID,NULL
426517139,0,"215141 ","8001 Roosevelt Boulevard      ","                              ","Philadelphia                  ",PA,19152,"    ",PRIVLIC,NULL
426517169,0,"215202 ","231-33 North Broad Street     ","                              ","Philadelphia                  ",PA,19107,"    ",PRIVLIC,NULL
426517179,0,NULL,2190 Hornig Road,,Philadelphia,PA,19116,"    ",PRIVLIC,NULL
426517189,0,"777777 ","50 North Second Street        ","                              ","Philadelphia                  ",PA,19103,"    ",PRIVLIC,NULL
426517199,0,"215558 ","40 North Second Street        ","                              ","Philadelphia                  ",PA,19106,"    ",PRIVLIC,NULL
426517209,0,"215220 ",1533 Pine Street,,Philadelphia,PA,19102,4693,PRIVLIC,NULL
426517283,0,"215105 ","320 South Broad Street        ","                              ","Philadelphia                  ",PA,19102,"    ",PRIVSTAID,NULL
426517309,0,"427469 ",6334 Stenton Avenue,,Philadelphia,PA,19138,"    ",PRIVLIC,NULL
426517329,0,"250285 ",3001 Grant Avenue,,Philadelphia,PA,19114,"    ",PRIVLIC,NULL
426517399,0,"215460 ","Rm 410 Society Hill Bldg      ","116 South 7th Street          ","Philadelphia                  ",PA,19106,"    ",PRIVLIC,NULL
426517403,0,"215123 ","4170 City Avenue              ","                              ","Philadelphia                  ",PA,19131,"    ",PRIVSTAID,NULL
426517469,0,"215549 ","219 North Broad Street        ","                              ","Philadelphia                  ",PA,19107,"    ",PRIVLIC,NULL
426517504,0,"215132 ",600 South Forty-Third Street,,Philadelphia,PA,19104,4495,PRIVCOLL,NULL
426517559,0,"215637 ","4207 Walnut Street            ","                              ","Philadelphia                  ",PA,19104,"    ",PRIVCOLL,NULL
426517579,0,"376093 ","714 Market Street             ","                              ","Philadelphia                  ",PA,19106,"    ",PRIVLIC,NULL
426517601,0,"216339 ",1801 North Broad Street,,Philadelphia,PA,19122,6096,STRELU,NULL
426517601,1270,"000010 ",580 Meetinghouse Road,,Ambler,PA,19002,3999,STRELU,NULL
426517719,0,NULL,"C/O Twa Exp NE Phila Airport  ","Grant Ave & Ashton Road       ","Philadelphia                  ",PA,19114,"    ",PRIVLIC,NULL
426517803,0,"215099 ",School House Lane & Henry Ave,,Philadelphia,PA,19144,5497,PRIVCOLL,NULL
426517803,1040,"000002 ",Buck County Technology Park,4800 East Street Road,Trevose,PA,19053,"    ",PRIVCOLL,NULL
426517853,0,"215080 ","320 South Broad Street        ","                              ","Philadelphia                  ",PA,19102,"    ",PRIVSTAID,NULL
426517857,0,"250249 ",10050 Roosevelt Blvd,Suite 8,Philadelphia,PA,19116,"    ",PRIVLIC,NULL
426517903,0,"216366 ",1020 Walnut Street,,Philadelphia,PA,19107,5099,PRIVSTAID,NULL
426517949,0,"250337 ","10360 Drummond Road           ","                              ","Philadelphia                  ",PA,19154,"    ",PRIVLIC,NULL
426517959,0,"250328 ","9708 Bustleton Avenue         ","                              ","Philadelphia                  ",PA,19115,"    ",PRIVLIC,NULL
426518003,0,"215062 ",1 College Hall 34 & Spruce Sts,,Philadelphia,PA,19104,6303,PRIVSTAID,NULL
426518019,0,NULL,"222 Hayward Hall              ","School House Lane & Henry Ave ","Philadelphia                  ",PA,19144,"    ",PRIVLIC,NULL
426518019,1,NULL,166 West Lehigh Avenue,,Philadelphia,PA,19133,"    ",PRIVLIC,NULL
426518049,0,"216302 ","1223 Walnut Street            ","                              ","Philadelphia                  ",PA,19107,"    ",PRIVLIC,NULL
426518054,0,"215619 ",1299 Church Road,,Wyncote,PA,19095,1898,PRIVCOLL,NULL
426518109,0,"214254 ",3010 Market Street,,Philadelphia,PA,19104,"    ",PRIVLIC,NULL
426518149,0,NULL,"2417 Welsh Road, Suite 205    ","                              ","Philadelphia                  ",PA,19114,"    ",PRIVLIC,NULL
426518149,1,NULL,3226 McMichael Street,,Philadelphia,PA,19111,"    ",PRIVLIC,NULL
426518179,0,"216393 ","1528 Walnut Street            ","                              ","Philadelphia                  ",PA,19102,"    ",PRIVLIC,NULL
426518189,0,NULL,"1619 Walnut Street, 3rd Floor",,Philadelphia,PA,19103,"    ",PRIVLIC,NULL
426518199,0,NULL,1601 Cherry Street,#100,Philadelphia,PA,19102,"    ",PRIVLIC,NULL
426518209,0,NULL,"2nd Floor                     ","9523 Bustleton Avenue         ","Philadelphia                  ",PA,19115,"    ",PRIVLIC,NULL
426518219,0,NULL,448 N 10th Street,5th Floor,Philadelphia,PA,19123,"    ",PRIVLIC,NULL
426518257,0,"250407 ","3600 Horizon Blvd, Ste GL-1",,Trevose,PA,19053,"    ",PRIVLIC,NULL
426518289,0,NULL,"55 Buck Road                  ","                              ","Huntingdon Valley             ",PA,19006,"    ",PRIVLIC,NULL
426518319,0,"216676 ","5800 North Marvine Street     ","                              ","Philadelphia                  ",PA,19141,"    ",PRIVLIC,NULL
426518329,0,"216685 ","1415 North Broad Street       ","                              ","Philadelphia                  ",PA,19122,"    ",PRIVLIC,NULL
426518369,0,"216728 ","439 North 11th Street         ","                              ","Philadelphia                  ",PA,19123,"    ",PRIVLIC,NULL
426518559,0,"250470 ","2011 Walnut Street, 2nd Floor ","                              ","Philadelphia                  ",PA,19103,"    ",PRIVLIC,NULL
426518604,0,"215770 ",5600 City Avenue,,Philadelphia,PA,19131,1395,PRIVCOLL,NULL
426518789,0,NULL,"1080 North Delaware Avenue, Suite 510",,Philadelphia,PA,19125,"    ",PRIVLIC,NULL
426518959,0,NULL,2375 Welsh Road,,Philadelphia,PA,19114,"    ",PRIVLIC,NULL
426518989,0,NULL,"1730 Welsh Road               ","                              ","Philadelphia                  ",PA,19115,"    ",PRIVLIC,NULL
426519004,0,"216126 ",7500 Germantown Avenue,,Philadelphia,PA,19119,1651,PRIVCOLL,NULL
426519005,0,"216348 ",826 Second Avenue,,Blue Bell,PA,19422,1257,THEO,NULL
426519049,0,NULL,1842 East Torresdale Avenue,,Philadelphia,PA,19124,"    ",PRIVLIC,NULL
426519059,0,NULL,4201 Tacony Street,,Philadelphia,PA,19124,"    ",PRIVLIC,NULL
426519069,0,NULL,"                              ","6325 Rising Sun Ave           ","Philadelphia                  ",PA,19111,"    ",PRIVLIC,NULL
426519129,0,NULL,Sheraton Society Hill Hotel,1 Dock Street,Philadelphia,PA,19106,"    ",OTHCU,NULL
426519169,0,NULL,148 N 17th Street,,Philadelphia,PA,19103,"    ",PRIVLIC,NULL
426519259,0,NULL,2010 North Mascher Street,,Philadelphia,PA,19122,"    ",PRIVLIC,NULL
426519299,0,NULL,8040 Roosevelt Blvd,,Philadelphia,PA,19152,"    ",PRIVLIC,NULL
426519759,0,NULL,"1319 Locust Street            ","                              ","Philadelphia                  ",PA,19107,"    ",AO,NULL
426519759,110,"249849 ",The Land Title Building,"100 South Broad Street, 10th Floor",Philadelphia,PA,19110,"    ",PRIVLIC,NULL
426519799,0,NULL,"928 Market Street             ","                              ","Philadelphia                  ",PA,19107,"    ",PRIVLIC,NULL
426519999,0,NULL,6611 Ridge Avenue,,Philadelphia,PA,19128,"    ",PRIVLIC,NULL
427000591,0,"199069 ",634 Henderson St,,Mount Olive,NC,28365,0919,NULL,NULL
427000635,0,"440439 ",12400 Coit Rd Ste 200,,Dallas,TX,75251,2004,NULL,NULL
427000672,0,"428268 ",1403 N. Howard Avenue,,Tampa,FL,33607,"    ",NULL,NULL
427000876,0,"440411 ",28 Vernon Street- Suite #120,,Brattleboro,VT,05301,"    ",NULL,NULL
427001089,0,"452018 ",8202 Melrose Drive,,Lenexa,KS,66214,1625,NULL,NULL
427001091,0,"178208 ",5001 N. Oak Trafficway,,Kansas City,MO,64118,4697,NULL,NULL
427001347,0,"191241 ",441 E Fordham Rd,,Bronx,NY,10458,"    ",NULL,NULL
427001774,0,"220215 ",158 E Main St,,Henderson,TN,38340,2399,NULL,NULL
427002066,0,"442897 ",287 Quarter Master Court,,Jeffersonville,IN,47130,"    ",NULL,NULL
427002250,0,"413884 ",7260 Goodlett Farms Parkway,,Cordova,TN,38016,"    ",NULL,NULL
427002324,0,"146010 ",One North State Street - Suite 500,,Chicago,IL,60602,3300,NULL,NULL
427002901,0,"169479 ",6191 Kraft Avenue S.E.,,Grand Rapids,MI,49512,9396,NULL,NULL
427003949,0,"221759 ",527 Andy Holt Tower,,Knoxville,TN,37996,"    ",NULL,NULL
427004105,0,"156727 ",195 School Street,,Hyden,KY,41749,"    ",NULL,NULL
427004109,0,NULL,195 School Street,,Hyden,KY,41749,"    ",OTHCU,NULL
427004361,0,"126562 ",,,Denver,CO,80217,3364,NULL,NULL
427004657,0,"239071 ",745 W Main St,,Watertown,WI,53094,"    ",NULL,NULL
427004781,0,"175005 ",2004 Randolph Ave,,Saint Paul,MN,55105,"    ",NULL,NULL
427005196,0,"123943 ",2575 Yorba Linda Blvd,,Fullerton,CA,92831,1699,NULL,NULL
427005264,0,"443465 ",3020 N. Cypress Dr Ste 150,,Wichita,KS,67226,4009,NULL,NULL
427005394,0,"127699 ",1325 S. Colorado Boulevard- Suite 100,,Denver,CO,80222,3308,NULL,NULL
427005540,0,"193247 ",1791-5 Ocean Pky,,Brooklyn,NY,11223,2010,NULL,NULL
427005662,0,"432384 ",3700 Inland Empire Boulevard,,Ontario,CA,91764,"    ",NULL,NULL
427007610,0,"455594 ",19303B Third Street,,Oro Grande,CA,92368,"    ",NULL,NULL
427008110,0,"458760 ",1345 Deming Way,,Middleton,WI,53562,"    ",NULL,NULL
427008936,0,"166489 ",One Follen St,,Cambridge,MA,02138,"    ",NULL,NULL
427009040,0,"177579 ",940 Westport Plaza,,Saint Louis,MO,63146,"    ",NULL,NULL
427009892,0,"207722 ",17th Street and Grand Avenue,,Chickasha,OK,73018,5322,NULL,NULL
427025609,0,"249885 ","709 Third Avenue              ","                              ","New Brighton                  ",PA,15066,"    ",PRIVLIC,NULL
427040949,0,NULL,"341 Park Road                 ","                              ","Ambridge                      ",PA,15003,"    ",PRIVLIC,NULL
427041052,0,"211079 ",1 Campus Drive,,Monaca,PA,15061,2588,CC,NULL
427041109,0,"406413 ",366 Route 18,Beaver Valley Mall,Monaca,PA,15061,"    ",PRIVLIC,NULL
427041219,0,NULL,"                              ",1206 Pennsylvania Avenue(Rear),"Monaca                        ",PA,15061,"    ",PRIVLIC,NULL
427041279,0,NULL,3645 Brodhead Road,,Monaca,PA,15061,"    ",PRIVLIC,NULL
427043204,0,"212656 ",3200 College Avenue,,Beaver Falls,PA,15010,3599,PRIVCOLL,NULL
427043419,0,"212610 ","5830 Ellsworth Avenue, Suite 101",,Pittsburgh,PA,15232,"    ",PRIVLIC,NULL
427043509,0,NULL,"709 Third Avenue              ","                              ","New Brighton                  ",PA,15066,"    ",PRIVLIC,NULL
427045189,0,NULL,Community College of Beaver County,1 Campus Drive,Monaca,PA,15061,2588,OTHCU,NULL
427046049,0,NULL,1206 Pennsylvania Avenue,,Monaca,PA,15061,"    ",PRIVLIC,NULL
427047119,0,NULL,Community College of Beaver County,1 Campus Drive,Monaca,PA,15061,2588,OTHCU,NULL
427049165,0,"216463 ",311 Eleventh Street,,Ambridge,PA,15003,"    ",THEO,NULL
428000023,0,"260901 ",1801 E Kimberly Rd Ste 1,,Davenport,IA,52807,"    ",NULL,NULL
428000642,0,"217493 ",2 College St,,Providence,RI,02903,"    ",NULL,NULL
428000703,0,"123651 ",55 Fair Dr,,Costa Mesa,CA,92626,"    ",NULL,NULL
428001205,0,"156286 ",2001 Newburg Rd,,Louisville,KY,40205,0671,NULL,NULL
428001533,0,"439613 ",601 N Shortridge Rd,,Indianapolis,IN,46219,4912,NULL,NULL
428001539,0,"442189 ",11730 Plaza America Dr Ste 200,,Reston,VA,20190,4750,NULL,NULL
428001686,0,"189583 ",465 Main Street- Suite 400,,Buffalo,NY,14203,"    ",NULL,NULL
428002198,0,"442639 ",1029 Herndon Pkwy,,Herndon,VA,20170,"    ",NULL,NULL
428002689,0,"149772 ",1 University Circle,,Macomb,IL,61455,"    ",NULL,NULL
428003469,0,"159568 ",1140 College Dr,,Pineville,LA,71359,"    ",NULL,NULL
428003632,0,"228802 ",3900 University Blvd,,Tyler,TX,75799,6699,NULL,NULL
428004002,0,"176017 ",Oxford- Mississippi,,University,MS,38677,1848,NULL,NULL
428004517,0,"448585 ",7490 NW 87th Street,,Kansas City,MO,64153,"    ",NULL,NULL
428004572,0,"144883 ",816 S Michigan Ave,,Chicago,IL,60605,"    ",NULL,NULL
428004678,0,"207351 ",323 Eagle Ave,,Goodwell,OK,73939,0430,NULL,NULL
428005176,0,"134909 ",4809 Memorial Hwy,,Tampa,FL,33634,7350,NULL,NULL
428005830,0,"167996 ",320 Washington Street,,Easton,MA,02357,6110,NULL,NULL
428006258,0,"233356 ",8550 Magellan Parkway Suite 1100,,Richmond,VA,23227,1149,NULL,NULL
428006358,0,"446747 ",10801-2 N MoPac Ste 300,,Austin,TX,78759,5459,NULL,NULL
428006444,0,"134097 ",222 S. Copeland Street,,Tallahassee,FL,32306,1037,NULL,NULL
428007611,0,"390701 ",9200 Soutpark Center Loop,,Orlando,FL,32819,"    ",NULL,NULL
428007896,0,"232885 ",1441 Crossways Blvd- Suite 105,,Chesapeake,VA,23320,"    ",NULL,NULL
428008199,0,"195304 ",One Meadway,,Bronxville,NY,10708,"    ",NULL,NULL
428008392,0,"179894 ",470 E Lockwood Ave.,,Saint Louis,MO,63119,3194,NULL,NULL
428008572,0,"168281 ",26 E Main St,,Norton,MA,02766,"    ",NULL,NULL
428008887,0,"231147 ",164 Chelsea Street,,South Royalton,VT,05068,0096,NULL,NULL
428008947,0,"430388 ",14955 Sprague Rd,,Strongsville,OH,44136,"    ",NULL,NULL
428008989,0,"243823 ",2500 Walnut Hill Ln,,Dallas,TX,75229,5668,NULL,NULL
428009225,0,"144759 ",3300 N Campbell Ave,,Chicago,IL,60618,5994,NULL,NULL
428009295,0,"180489 ",Missoula- Montana,,Missoula,MT,59812,"    ",NULL,NULL
428009530,0,"217402 ",1 Cunningham Square,,Providence,RI,02918,0001,NULL,NULL
428031219,0,NULL,123 Crytzer Road,,Kittanning,PA,16201,"    ",PRIVLIC,NULL
428321209,0,NULL,"Holiday Inn Rm 100 1395 Wayne ","                              ","Indiana                       ",PA,15701,"    ",PRIVLIC,NULL
428321219,0,NULL,"2030 Shelly Drive             ","                              ","Indiana                       ",PA,15701,"    ",PRIVLIC,NULL
428321239,0,"428329 ",422 South 13th Street,,Indiana,PA,15701,"    ",PRIVLIC,NULL
428322269,0,NULL,17 Griffith Drive,,Home,PA,15747,"    ",PRIVLIC,NULL
428322337,0,"214245 ",135 West Market Street,,Blairsville,PA,15717,1389,PRIVLIC,NULL
428322339,0,NULL,10441 Perry Highway,,Wexford,PA,15090,"    ",PRIVLIC,NULL
428324150,0,"213020 ",1011 South Dr 201 Sutton Hall,,Indiana,PA,15705,1046,STUNIV,NULL
428324150,1040,"213048 ",167 Northpointe Boulevard,,Freeport,PA,16229,2699,STUNIV,NULL
428324150,1050,"213039 ",1010 Winslow Street,,Punxsutawney,PA,15767,1299,STUNIV,NULL
428324217,0,"247621 ",The Atrium/665 Philadelphia St,"                              ","Indiana                       ",PA,15701,"    ",PRIVLIC,NULL
428328179,0,NULL,"Indiana Learning Center       ","200 Babcock Dr                ","Homer City                    ",PA,15748,"    ",PRIVLIC,NULL
428329059,0,NULL,500 Innovation Drive,,Blairsville,PA,15717,"    ",PRIVLIC,NULL
428329949,0,NULL,"8775 RT 422 W, P.O. Box 247",,Shelocta,PA,15774,"    ",PRIVLIC,NULL
